symbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
ROG,12/31/2019,2019,FY,48.36375384,2.547730577,8.685888117,5.907823184,8.983416788,50.28266839,27.56813654,50.28266839,7.197006407,2316610290,2272761290,48.95729601,2.578997495,14.36007445,21.11268332,2.480576389,2.480576389,2.530182007,19.68593854,14.08826572,20.71306062,0.020425965,0.047364894,0.134642895,0.098762862,-0.379806152,4.630601147,8.362432194,3.409264777,0,0,0.183779752,0.035273751,0.331356657,0.319836601,0.057441053,1.049530125,0.013698706,53.68799274,0.053698354,0.055584139,0.310746783,363877000,512023000,124821000,1046000000,160260500,36670000,132748000,60.55783403,20.63800585,83.04142522,6.027296151,17.68581726,4.395396623,0.050668166,2.778064933
HEES,12/31/2023,2023,FY,40.69850416,4.689556787,11.23221607,-9.427950139,0.235457064,14.80024931,10.90188366,14.80024931,51.42739612,1888752000,3491540000,11.15670465,1.285550933,4.658030053,-5.549456587,3.535075586,3.535075586,2.376464727,5.173977923,8.610817223,-10.25870504,0.089632202,-0.180197824,3.360799118,0.680195281,2.375109473,2.245984399,4.544251203,2.395155145,0.021198654,0.236507121,0.275202557,0,0.053309499,1.839366879,0.507639449,1.920198551,0.006824048,39.5177013,0.090079045,0.067740096,-51.42822715,207814000,393558000,-1730996000,2468490000,236362000,107484000,108886500,61.46948441,39.7606769,51.1303719,5.93790567,9.179924198,7.138614222,0.316856608,20.6601662
HEES,12/31/2022,2022,FY,34.62476699,3.67721114,8.714854075,-5.638038005,2.262749353,11.15772195,7.392844226,11.15772195,40.81320424,1631812200,2962976200,12.34631308,1.311200159,5.209496294,-8.052446607,4.068930935,4.068930935,2.380822294,13.5961868,9.459185029,-14.62129505,0.08099584,-0.124185859,3.523112292,0.616536465,6.108302321,2.203825037,-1.53689412,2.369962927,0.024424379,0.301551033,0.275484163,0,0.059048331,1.646945773,0.414526749,1.714077815,0.005835994,30.38353563,-0.033865498,0.061292593,-44.13753721,238119000,265721000,-1454736000,2093139000,191260000,112543000,91570500,66.07562928,68.55818845,57.10023138,5.52397312,5.323944641,6.392268318,0.329566479,14.35289208
HEES,12/31/2021,2021,FY,29.30964397,1.670224208,7.158434682,-5.326163095,9.853451366,8.366619784,5.936240038,8.366619784,41.7813629,1605274470,2664172470,26.50542352,1.510424352,6.184312907,-8.311799546,5.291264709,5.291264709,2.50675573,20.74965318,10.26371284,-13.79456781,0.037728128,-0.12031089,4.81662063,0.702385593,8.247126079,3.93098123,-2.502604264,2.531421884,0.024760875,0.65629747,0.271951276,0,0.042360127,1.744040189,0.425955286,1.721759701,0.004170128,17.73183423,-0.056498858,0.030398746,-34.86390337,455495000,215254000,-1166163000,1923582000,168042000,92449500,73893500,53.99666164,53.89809618,42.45086758,6.759677153,6.772038827,8.598175275,0.19962951,12.48459778
HEES,12/31/2020,2020,FY,32.41522722,-0.905731001,7.930130036,4.186347631,8.619569135,6.605290154,3.8933374,6.605290154,41.1984917,1075157270,2178776270,-32.91264181,0.919629525,3.759080856,7.120765552,4.513049284,4.513049284,1.863603625,18.69151349,7.617672683,14.43003311,-0.030383462,0.140434339,5.977828428,0.719074731,9.467841977,3.932011234,-2.439747532,-8.755502495,0.03682717,-1.212079469,0.247249213,0,0.049387927,0.472095967,0.11549456,0.50511939,0.003731011,11.6021059,-0.071580821,-0.017351403,-34.96219536,426980000,140421000,-1169644000,1832700000,185531000,74074000,78983000,55.8395802,42.5213731,34.5180502,6.536582093,8.583918472,10.57417779,-0.137122061,3.743782405
HEES,12/31/2019,2019,FY,37.60185727,2.43205332,8.902032962,-0.935525252,0.397306116,8.575782928,3.99143869,8.575782928,39.48068825,1198766370,2531980370,13.7455868,0.889051829,3.755321974,-35.73393657,3.898186356,3.898186356,1.877815258,13.17909219,7.931822046,-75.47561242,0.072750623,-0.027984602,4.381716252,0.682393485,6.939449618,0.866808175,-1.235833443,3.660295146,0.032857111,0.451640275,0.230224012,0,0.083251883,1.105091192,0.261624263,1.275822785,0.003463454,21.66280522,-0.038377406,0.048177017,-40.88100616,-46434000,143129000,-1364900000,1623128000,196880000,80346500,95038000,52.02927991,25.29612751,36.74005382,7.015280639,14.42908603,9.93466155,0.283595485,9.837558214
ESAB,12/31/2023,2023,FY,46.06672921,3.408146311,5.48686902,4.687016751,1.693456162,27.35443956,-7.308359984,26.68607532,18.54769719,5217436424,6232893424,25.41557554,1.880315826,15.78678107,18.48083858,3.245887564,3.245887564,2.246277136,12.51645345,18.85932399,22.07771938,0.039345951,0.054110099,0.647537419,0.271859979,2.039168554,1.609013002,5.609818715,1.529562042,0.002557195,0.064992571,0,0.013983161,0.545329934,0.145775718,0.017362906,0.691219512,0.00581022,45.23688877,0.113204571,0.117928173,-26.45767298,377638000,-440209000,-1183252000,2855416000,379763500,311429000,404843500,50.66995559,62.21466158,79.71978329,7.203479769,5.866784304,4.578537283,0.127712534,0.799852269
ESAB,12/31/2022,2022,FY,43.18513068,3.725705783,3.569365579,2.899262392,1.199302039,23.11980049,-10.96456194,22.48286694,19.97099988,2817777316,3983060316,12.59358702,1.086485076,13.14519316,16.18342656,2.086922461,2.086922461,1.535797583,9.027072457,18.5813467,22.87603202,0.079405494,0.061791611,0.916383192,0.329595646,2.640957766,1.643469227,-8.671014493,0.940113064,0.002148502,0.027057346,0,0.013880963,0.545265269,0.187737337,0.015516989,0.609945739,0.004998689,43.41315832,0.097876574,0.131069938,-30.04535598,387095000,-658476000,-1376887000,2810288000,378912500,330872500,418445500,52.6821433,67.58788313,89.07906262,6.928343783,5.400376267,4.09748362,0.165713109,0.670103187
ESAB,12/31/2021,2021,FY,40.4454546,3.916260486,4.176561633,3.583833918,0.686424135,41.67163674,7.450755952,40.98881055,1.819692742,3001715550,3069750550,12.76728149,1.23623286,11.97157001,13.95153937,1.219845107,1.219845107,1.264252537,7.11860879,12.2429101,14.2677562,0.07832521,0.071676678,0.044394866,0.031561899,0.157770002,1.615975152,0,1.050519736,0,0,0.206582884,0.016350132,0.593548538,0.141917627,0.01465499,0.468833581,0.002581014,60.09795613,0.089124931,0.167119811,-7.007192937,367484000,447301000,4539000,2816133000,356529000,293374500,366724000,57.64802738,79.30171835,96.42132226,6.331526274,4.60267454,3.785469764,0.095544624,0.592727715
ESAB,12/31/2020,2020,FY,32.48257484,2.622067238,5.150071598,4.481487262,0.819681265,42.38854344,6.899121404,41.68662817,1.616458961,3001715550,3049549550,19.06892367,1.539286841,9.70860289,11.1570104,1.199425384,1.199425384,1.563816229,9.469592064,9.863314854,11.33480354,0.052441345,0.089629745,0.038776438,0.028661518,0.148536189,1.746693545,0,1.933976781,0,0,0.235225523,0.017845522,0.629264797,0.129820396,0.020582861,0.523693962,0.003300396,49.59199224,0.060386196,0.125404901,-6.46277926,344107000,414184000,-36114000,2870558000,346855500,238282000,331429000,61.68506345,69.47215771,90.23787397,5.917153677,5.25390332,4.044864799,0.06289948,0.668584337
ESAB,12/31/2019,2019,FY,37.45184215,2.881908408,4.164023303,3.423095432,1.747299061,44.6883977,9.485990165,43.92061881,1.261714128,2999887150,2970753150,17.34961453,1.335047814,12.00761772,14.60666259,1.138417476,1.138417476,1.322082232,8.521562837,11.89100335,14.46480709,0.057638168,0.068461909,0.028727148,0.021684785,-0.083570461,2.142810598,0,1.413628622,0,0,0.245186304,0.014330052,0.605015516,0.177935573,0.019783483,0.555175342,0.002614567,53.36611298,0.075383415,0.125399061,-4.284198657,498070000,569138000,124175000,3010380000,,,,59.1512448,59.2056671,87.93524254,6.170622465,6.164950381,4.150781751,0.065616298,0.740927871
LIN,12/31/2023,2023,FY,67.29743072,12.69789898,19.06016293,11.30295315,9.553637818,84.17811881,3.984096389,81.36159823,42.45879174,2.00505E+11,2.16156E+11,32.34472102,6.102907579,21.54808443,36.3365215,5.047958852,5.047958852,6.579287929,17.55937657,23.23008335,39.17287525,0.030916946,0.027520521,0.511455186,0.251389044,1.271405361,0.802952217,19.42857143,1.501048556,0.012378748,0.400387159,0.054818287,0.004443903,0.484463749,0.406985492,0.115267547,0.992400419,0.004291715,152.4638662,0.103303485,0.148796236,-61.81084862,-3097000000,1945000000,-27096000000,61543000000,4887500000,3007500000,2046500000,56.57088939,63.01737937,44.13303224,6.452081697,5.79205298,8.270449173,0.156067472,7.757209781
LIN,12/31/2022,2022,FY,66.763251,8.298381545,17.73736533,11.38801287,10.87774345,82.81772776,6.303328157,80.0982919,35.97299374,1.63004E+11,1.75482E+11,39.30645973,4.885621882,18.38942785,28.64239826,4.072246639,4.072246639,5.259617806,17.88806203,19.79714446,30.83498304,0.025441111,0.034913278,0.447536724,0.224886389,1.27196738,0.791734935,85.22222222,2.070544265,0.014380025,0.565227876,0.054310035,0.004286057,0.480014562,0.357964801,0.095102506,0.754757374,0.00320705,122.2924332,0.068689631,0.100118297,-56.69743625,-3432000000,3150000000,-25224000000,58353000000,4658000000,3249000000,1855500000,51.23171682,56.20437018,37.11928021,7.124492846,6.494156928,9.833164813,0.103602478,6.349352458
LIN,12/31/2021,2021,FY,59.57291215,7.401875813,18.81422955,12.84397635,5.46144679,87.91130131,8.901210301,85.19121835,27.6341856,1.79068E+11,1.90452E+11,46.80300086,5.815226879,18.41319088,26.97217673,4.06649895,4.06649895,6.18492129,19.41211714,19.58378214,28.6868928,0.021366151,0.037075243,0.322629726,0.174094725,1.160330242,0.744630946,64.72727273,2.458291203,0.012224387,0.572138003,0.059981165,0.004643913,0.500459531,0.317326478,0.100217582,0.665803668,0.004156789,119.1131119,0.064394465,0.093855023,-56.10364561,-3484000000,4601000000,-26005000000,63359000000,4481000000,3299000000,1731000000,54.91653947,72.88348629,36.05683178,6.646449385,5.007993149,10.12290825,0.086885432,5.970253204
LIN,12/31/2020,2020,FY,51.72040643,4.74810911,14.10383949,7.648993044,7.126909875,94.13064609,9.866422648,89.83057927,30.88644027,1.388E+11,1.512E+11,55.49788219,5.094894225,18.68356486,34.45028626,2.933410896,2.933410896,5.550057019,18.6092558,20.35269934,37.52797304,0.018018706,0.029027335,0.341399497,0.183091727,1.526153846,0.795050946,28.88695652,2.833333333,0.01461093,0.81087565,0.069375619,0.005579415,0.503065885,0.457665904,0.124802702,0.734976221,0.004881988,97.9633672,0.039238681,0.057043153,-58.43866757,-2816000000,5197000000,-27723000000,70280000000,4509500000,3180500000,1713000000,57.99966964,73.43658584,41.02483261,6.293139293,4.970274637,8.897050318,0.052856267,6.454846451
LIN,12/31/2019,2019,FY,52.16838479,4.222926146,11.43609059,4.631357953,4.989890851,95.42704225,15.67010538,90.69403837,25.86241947,1.15199E+11,1.26455E+11,50.41527904,4.08101575,18.61650171,45.96923887,2.347453083,2.347453083,4.479768762,16.91478232,20.43550624,50.46085898,0.019835257,0.021753678,0.284386844,0.161132407,1.505617978,0.851315789,77.18421053,2.723591549,0.016415086,0.827571116,0.065785745,0.006518351,0.498268138,0.595022624,0.130437863,0.787593583,0.003365453,92.82979093,0.034307848,0.052581922,-51.58253464,-1808000000,8479000000,-24625000000,70412000000,4760000000,3242500000,1674000000,60.64368712,71.62280702,37.21491228,6.018763326,5.09614207,9.807896288,0.046562334,6.804732634
JBI,12/31/2023,2023,FY,7.265191006,0.924499643,1.464756251,1.335312675,1.169761155,3.539941154,-1.528115475,3.539941154,4.619091806,1915506418,2411106418,14.11574368,1.796236326,8.909332177,9.772991929,3.686501959,3.686501959,2.260977511,8.248739029,11.21444846,12.30156336,0.070842885,0.10232281,1.189376443,0.457777778,1.695518303,2.659965537,4.115,1.584377303,0,0,0.129876219,0,0.551037037,0.088372093,0.017816954,0.418502203,0.006657914,8.581093899,0.161114698,0.223890447,-3.179202347,289000000,-224300000,-367300000,1136200000,209224000,56034000,58038500,76.60071268,33.76179428,27.32559938,4.764968722,10.81103679,13.35743802,0.261162433,0.129443576
JBI,12/31/2022,2022,FY,6.954064841,0.734621061,0.603432882,0.543360387,0.534581768,2.55982358,-2.710001406,2.55982358,5.117355305,1395690995,2025514995,12.95906217,1.368983496,15.77640245,17.52059999,3.719006292,3.719006292,1.986755385,8.796719312,22.89571247,25.4270022,0.077166078,0.057075671,1.887086116,0.557364212,2.735296928,2.379756374,4.459597041,0.821779235,0,0,0.116899409,0,0.608041913,0.099551245,0.008638472,0.204775856,0.004021544,6.504710376,0.128278099,0.216252467,-4.345890645,210566000,-397303000,-532155000,1069543000,162570500,53614500,62136500,69.68699639,29.1452648,37.73750835,5.237706013,12.52347517,9.672074708,0.286981129,0.060072495
JBI,1/1/2022,2021,FY,6.953871377,0.406025425,0.693663847,0.509506288,0.122289667,2.487016966,-4.978344476,2.487016966,6.962038236,1350595225,2055557225,30.83550743,1.800435947,18.04908826,24.57280762,5.034143381,5.034143381,2.740198581,16.08392064,27.47006141,37.39892701,0.032430146,0.04069539,2.676812518,0.640064813,5.516048262,1.526092657,2.810560895,1.708385653,0.00310974,0.095890411,0.149278343,0,0.717758079,0.265485306,0.026482739,0.522267206,0.007065263,4.766583965,0.081596892,0.138311713,-6.622063785,73835000,-537039000,-639534000,920768000,108513500,42425000,40939000,63.4939792,40.21910154,41.41555413,5.748576552,9.075289751,8.813114001,0.163258004,0.184157559
JBI,12/31/2020,2020,FY,12.7298087,1.31795942,2.338481159,2.191513043,1.049391304,3.266643478,-12.31322899,3.266643478,15.30754783,461868750,1040740750,8.126198603,0.841332361,4.579895783,4.887034568,3.278594702,3.278594702,1.895795877,8.271861116,10.31999712,11.01208086,0.123058769,0.204623067,4.430391698,0.714529239,4.600904488,1.768764064,2.624781317,1.774319545,0.10599115,0.861305136,0.140163542,0,0.769201355,0.06284768,0.011545194,0.191880355,0.000311491,9.84222179,0.119125922,0.28193236,-14.14051014,73111000,-531008000,-564393000,775963000,85238108,29701848.5,26724534,57.53454177,31.60795306,26.73599884,6.344015069,11.54772659,13.65200538,0.403459829,0.146968116
JBI,12/28/2019,2019,FY,13.10822463,0.11944633,-0.00834771,-0.213391397,0.056954203,7.152267107,-8.90228102,7.152267107,14.59997948,423918750,1051086715,82.29637498,0.74991086,-1177.568438,-46.06558715,1.374389386,1.374389386,1.859368905,-3978.525739,-2919.725871,-114.217469,0.012151204,-0.021708179,2.041307918,1.806946941,-2373.927722,5.839028081,0,-0.069886702,0.168479483,13.86525074,0.132598373,0,1.986969685,-24.56286615,0.015642369,0.250329207,0.000116096,4.384292572,-0.000274761,-0.014978287,0.915744649,2263978,-383910869,-37273022,724788548,,,,54.20012791,29.24273365,27.90752238,6.734301451,12.48173322,13.07891095,0.016700485,0.205043687
KRNT,12/31/2023,2023,FY,4.189236893,-1.309004308,-0.705488453,-0.848001921,6.763531345,16.18516466,15.43636888,16.18516466,0.480184546,941910696.6,925911696.6,-14.6370794,4.573625338,-27.15848845,-22.59428844,1.183800128,1.183800128,4.495939171,-14.37215473,-26.69718288,-22.21050894,-0.06831964,-0.044258973,0.02966819,0.027271887,0.248339128,10.42646998,0,0.538950444,0,0,0.182535058,0.233243018,0.042527554,-0.202006805,0.034018957,0.476598639,0.109685157,21.83334906,-0.098056368,-0.077646485,7.458543857,472284999,758856000,452473999,583782999,80496000,10884500,78563500,165.9464709,18.02828536,175.9993164,2.199504443,20.24596309,2.073871692,-0.080876799,0.142513468
KRNT,12/31/2022,2022,FY,5.453082011,-1.587916562,-1.995253864,-2.363789485,8.033674877,17.44914746,16.66479922,17.44914746,0.791417695,1143714407,1065141407,-14.46549557,4.212296817,-11.51231952,-9.717447405,1.316396693,1.316396693,3.922912688,-18.91331937,-10.72142498,-9.049860296,-0.06913002,-0.102907683,0.029953201,0.027174401,1.395191505,8.854811075,-5.222089374,1.256523114,0,0,0.144701272,0.206343594,0.040780397,-0.184706131,0.067582996,1.352746038,0.083416201,24.96848575,-0.109283061,-0.086070071,8.161879081,513469000,829768000,489995000,640125000,58578500,31225000,76216000,90.5516393,30.93421819,186.4749626,4.030849169,11.79923144,1.957367332,-0.09100253,0.368535622
KRNT,12/31/2021,2021,FY,6.83964297,0.329804837,1.114373735,0.786608008,13.78172999,19.53197832,18.77771995,19.53197832,0.578682488,7167832256,6583239256,461.6366494,22.25993384,136.6238231,193.5525681,7.794909326,7.794909326,20.44446146,333.1598814,125.4810776,177.7668365,0.002166206,0.005166555,0.029316418,0.025865047,-29.58466599,7.918985896,44.73076923,3.378888388,0,0,0.113777383,0.135801817,0.034070324,0.294125496,0.047921467,2.214870102,0.046996019,12.03906853,0.013634501,0.015422957,12.63798563,678455000,884043000,653809000,784166000,50681500,39816500,57752000,56.44585815,102.1793997,135.2256386,6.466373476,3.572148602,2.699192281,0.016885378,0.327765727
KRNT,12/31/2020,2020,FY,4.571956267,-0.113109987,0.76644254,0.444588699,8.615064817,12.27388792,11.71372981,12.27388792,0.543959003,3768975691,3665843691,-787.9940813,19.49493713,116.2905181,200.4774304,7.26175769,7.26175769,18.96148931,-1816.572691,113.1084138,194.9916857,-0.001269045,0.004988093,0.043630555,0.036002219,51.10604559,5.327970366,-18.8487395,-6.776081957,0,0,0.137903388,0.162746792,0.037658846,0.41993212,0.070397401,2.888983231,0.051910971,5.588983291,-0.018390163,-0.007901841,7.549612729,387903000,495330000,367558000,461898000,46038000,27732500,44982000,97.35422669,110.7347674,181.5384725,3.749195206,3.296164418,2.010593099,-0.009215498,0.32185384
KRNT,12/31/2019,2019,FY,4.723447017,0.266994795,0.288975187,0.11163518,4.419975801,8.884148734,8.672538224,8.884148734,0.520491476,1303457657,1285847657,128.2047464,7.246826285,118.4530768,306.6237724,3.852929642,3.852929642,7.148920066,106.8068491,116.8527496,302.4812177,0.007800023,0.003261326,0.06837953,0.05678956,-1.462746075,5.337084097,-2.293389677,1.08232517,0,0,0.102843228,0.124576073,0.019781709,0.613685932,0.037544617,1.520603468,0.036771819,7.305510461,0.019588273,0.025462824,3.896805711,205825000,330245000,184239000,254178000,31231500,20031500,33753500,82.20647593,87.52311075,139.8824522,4.440039496,4.170327093,2.609333725,0.030052941,0.177340007
XPEL,12/31/2023,2023,FY,14.34700601,1.911519803,1.353413945,1.076569401,0.420280935,6.51614655,3.896278329,6.51614655,0.890340996,1487444700,1511895700,28.17130114,3.753396351,39.78827038,50.01999865,8.264086694,8.264086694,3.815095649,19.74656436,40.44232024,50.84224031,0.035497118,0.019992004,0.129702365,0.09024768,0.319349572,4.015518754,53.66346074,0.708030303,0,0,0.160623579,0.007317818,0.279754288,0.20455275,0.019296329,0.797143751,0.004138352,16.74079512,0.263371822,0.283397116,0.173077619,109982000,107623000,67766000,214787000,19766500,23601500,93542000,22.84813257,37.81889353,166.2217856,15.97504737,9.651260678,2.195861383,0.29335126,0.276844544
